article_length,num_sentences,avg_word_length,unique_entries,num_relations,relation_density,relation_density_per_sentence,precision,recall,f1,support
2501,11,5.431266846361186,9,13,0.005197920831667333,1.1818181818181819,0.0,0.0,0.0,14.0
755,5,5.0256410256410255,6,3,0.003973509933774834,0.6,0.0,0.0,0.0,5.0
830,7,4.72463768115942,10,13,0.01566265060240964,1.8571428571428572,0.06666666666666667,0.06666666666666667,0.06666666666666667,15.0
1283,14,5.668478260869565,2,2,0.001558846453624318,0.14285714285714285,0.0,0.0,0.0,4.0
755,6,4.792,12,11,0.01456953642384106,1.8333333333333333,0.0,0.0,0.0,12.0
885,4,4.727891156462585,8,7,0.007909604519774011,1.75,0.0,0.0,0.0,10.0
944,6,5.2592592592592595,8,6,0.006355932203389831,1.0,0.0,0.0,0.0,7.0
750,7,4.817391304347826,3,2,0.0026666666666666666,0.2857142857142857,0.0,0.0,0.0,3.0
648,5,4.415929203539823,7,6,0.009259259259259259,1.2,0.0,0.0,0.0,8.0
764,6,4.666666666666667,12,17,0.02225130890052356,2.8333333333333335,0.0,0.0,0.0,20.0
735,7,5.151785714285714,8,11,0.014965986394557823,1.5714285714285714,0.16666666666666666,0.08333333333333333,0.1111111111111111,12.0
658,4,4.4774774774774775,9,7,0.010638297872340425,1.75,0.0,0.0,0.0,11.0
903,13,4.7687074829931975,12,16,0.017718715393133997,1.2307692307692308,0.0,0.0,0.0,18.0
867,8,5.172932330827067,15,14,0.016147635524798153,1.75,0.2,0.06666666666666667,0.1,15.0
1137,7,5.033149171270718,6,12,0.010554089709762533,1.7142857142857142,0.3333333333333333,0.08333333333333333,0.13333333333333333,12.0
799,10,4.889763779527559,13,11,0.01376720901126408,1.1,0.0,0.0,0.0,12.0
1079,9,4.590163934426229,9,10,0.009267840593141797,1.1111111111111112,0.0,0.0,0.0,11.0
2097,21,4.706214689265536,0,0,0.0,0.0,0.0,0.0,0.0,2.0
935,7,4.469512195121951,6,10,0.0106951871657754,1.4285714285714286,0.0,0.0,0.0,10.0
800,5,5.112903225806452,18,22,0.0275,4.4,0.14615384615384616,0.038461538461538464,0.060897435897435896,26.0
781,5,4.8984375,19,17,0.02176696542893726,3.4,0.0,0.0,0.0,20.0
2650,15,5.016548463356974,9,12,0.004528301886792453,0.8,0.0,0.0,0.0,13.0
1466,10,4.8796680497925315,15,13,0.008867667121418827,1.3,0.0,0.0,0.0,17.0
775,9,4.7734375,5,8,0.01032258064516129,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.14814814814814814,9.0
966,8,4.940397350993377,25,25,0.025879917184265012,3.125,0.0,0.0,0.0,27.0
865,6,4.871428571428571,18,18,0.020809248554913295,3.0,0.02631578947368421,0.05263157894736842,0.03508771929824561,19.0
896,6,4.903448275862069,8,7,0.0078125,1.1666666666666667,0.125,0.125,0.125,8.0
807,6,4.7611940298507465,4,3,0.0037174721189591076,0.5,0.0,0.0,0.0,5.0
848,8,5.022388059701493,14,12,0.014150943396226415,1.5,0.0,0.0,0.0,15.0
850,6,5.097014925373134,11,9,0.010588235294117647,1.5,0.0,0.0,0.0,16.0
1281,12,4.735849056603773,11,9,0.00702576112412178,0.75,0.0,0.0,0.0,12.0
1964,11,4.617647058823529,9,6,0.003054989816700611,0.5454545454545454,0.0,0.0,0.0,8.0
1756,12,5.039568345323741,7,12,0.00683371298405467,1.0,0.0,0.0,0.0,13.0
1217,10,5.205263157894737,5,4,0.003286770747740345,0.4,0.75,0.25,0.375,4.0
1235,9,4.955,4,2,0.0016194331983805667,0.2222222222222222,0.0,0.0,0.0,5.0
1123,10,4.788043478260869,8,14,0.012466607301869992,1.4,0.0,0.0,0.0,16.0
1144,6,5.170454545454546,7,7,0.006118881118881119,1.1666666666666667,0.0,0.0,0.0,11.0
933,9,4.6797385620915035,11,11,0.011789924973204717,1.2222222222222223,0.0,0.0,0.0,11.0
1244,10,4.521327014218009,10,17,0.013665594855305467,1.7,0.0,0.0,0.0,20.0
2081,12,4.829912023460411,16,30,0.014416146083613647,2.5,0.22580645161290322,0.03225806451612903,0.056451612903225805,31.0
1277,10,4.805825242718447,6,6,0.004698512137823023,0.6,0.0,0.0,0.0,6.0
782,7,4.548148148148148,10,12,0.015345268542199489,1.7142857142857142,0.0,0.0,0.0,15.0
724,5,4.629032258064516,15,21,0.029005524861878452,4.2,0.0,0.0,0.0,22.0
793,5,4.991869918699187,7,10,0.012610340479192938,2.0,0.2727272727272727,0.09090909090909091,0.13636363636363635,11.0
1518,13,4.645669291338582,10,12,0.007905138339920948,0.9230769230769231,0.0,0.0,0.0,15.0
933,6,4.58125,5,4,0.004287245444801715,0.6666666666666666,0.0,0.0,0.0,6.0
815,6,5.0703125,7,19,0.023312883435582823,3.1666666666666665,0.056818181818181816,0.045454545454545456,0.050505050505050504,22.0
888,11,4.555555555555555,8,11,0.012387387387387387,1.0,0.125,0.08333333333333333,0.10000000000000002,12.0
786,7,4.443609022556391,11,10,0.01272264631043257,1.4285714285714286,0.0,0.0,0.0,13.0
1040,11,4.728323699421965,8,7,0.006730769230769231,0.6363636363636364,0.0,0.0,0.0,9.0
766,6,4.6484375,8,8,0.010443864229765013,1.3333333333333333,0.0,0.0,0.0,9.0
756,7,4.991666666666666,10,12,0.015873015873015872,1.7142857142857142,0.0,0.0,0.0,15.0
697,6,4.317460317460317,4,3,0.00430416068866571,0.5,0.0,0.0,0.0,5.0
931,10,4.624203821656051,6,9,0.00966702470461869,0.9,0.0,0.0,0.0,11.0
887,4,5.2773722627737225,11,19,0.02142051860202931,4.75,0.0,0.0,0.0,20.0
882,7,4.487012987012987,11,12,0.013605442176870748,1.7142857142857142,0.0,0.0,0.0,14.0
2051,12,5.447019867549669,6,6,0.0029254022428083864,0.5,0.0,0.0,0.0,7.0
817,7,5.254098360655738,14,22,0.02692778457772338,3.142857142857143,0.5909090909090909,0.09090909090909091,0.1575757575757576,22.0
724,10,5.027027027027027,17,17,0.023480662983425413,1.7,0.0,0.0,0.0,19.0
862,9,5.0588235294117645,10,6,0.0069605568445475635,0.6666666666666666,0.0,0.0,0.0,8.0
1017,8,5.130434782608695,7,7,0.00688298918387414,0.875,0.0,0.0,0.0,8.0
1087,9,5.2,13,19,0.017479300827966882,2.111111111111111,0.0,0.0,0.0,23.0
884,12,5.441860465116279,9,15,0.016968325791855202,1.25,0.10416666666666666,0.0625,0.078125,16.0
760,4,4.878048780487805,11,12,0.015789473684210527,3.0,0.0,0.0,0.0,14.0
652,4,4.587155963302752,7,6,0.009202453987730062,1.5,0.0,0.0,0.0,10.0
1098,13,5.844594594594595,14,14,0.012750455373406194,1.0769230769230769,0.0,0.0,0.0,15.0
1065,8,5.233128834355829,5,8,0.007511737089201878,1.0,0.0,0.0,0.0,10.0
951,12,4.7894736842105265,12,14,0.014721345951629864,1.1666666666666667,0.0,0.0,0.0,18.0
1194,10,4.4236453201970445,6,5,0.0041876046901172526,0.5,0.0,0.0,0.0,7.0
1856,14,5.656603773584906,10,16,0.008620689655172414,1.1428571428571428,0.0,0.0,0.0,17.0
1187,9,4.8449197860962565,5,4,0.003369839932603201,0.4444444444444444,0.0,0.0,0.0,5.0
914,6,4.804054054054054,14,12,0.01312910284463895,2.0,0.0,0.0,0.0,13.0
1419,12,5.533980582524272,7,6,0.004228329809725159,0.5,0.0,0.0,0.0,9.0
874,8,4.496598639455782,10,10,0.011441647597254004,1.25,0.0,0.0,0.0,13.0
1887,16,4.743589743589744,13,27,0.014308426073131956,1.6875,0.0,0.0,0.0,30.0
1136,7,4.918918918918919,13,16,0.014084507042253521,2.2857142857142856,0.0,0.0,0.0,19.0
816,7,4.696969696969697,11,10,0.012254901960784314,1.4285714285714286,0.0,0.0,0.0,13.0
691,7,4.732142857142857,18,32,0.04630969609261939,4.571428571428571,0.21875,0.03125,0.0546875,32.0
736,6,4.6722689075630255,7,9,0.012228260869565218,1.5,0.0,0.0,0.0,12.0
864,7,5.043478260869565,9,12,0.013888888888888888,1.7142857142857142,0.0,0.0,0.0,12.0
876,7,5.410852713178294,11,14,0.01598173515981735,2.0,0.0,0.0,0.0,16.0
2874,14,5.673913043478261,4,4,0.0013917884481558804,0.2857142857142857,0.0,0.0,0.0,6.0
673,6,4.539130434782609,14,12,0.017830609212481426,2.0,0.0,0.0,0.0,15.0
925,7,5.109589041095891,6,12,0.012972972972972972,1.7142857142857142,0.0,0.0,0.0,13.0
744,5,4.9743589743589745,17,23,0.030913978494623656,4.6,0.17391304347826086,0.08695652173913043,0.11594202898550723,23.0
811,8,5.016260162601626,25,23,0.02836004932182491,2.875,0.0,0.0,0.0,24.0
898,4,4.608695652173913,8,10,0.011135857461024499,2.5,0.0,0.0,0.0,12.0
785,6,4.732824427480916,7,6,0.007643312101910828,1.0,0.0,0.0,0.0,9.0
770,7,4.466165413533835,7,25,0.032467532467532464,3.5714285714285716,0.0,0.0,0.0,26.0
1585,13,5.089795918367347,6,6,0.0037854889589905363,0.46153846153846156,0.0,0.0,0.0,8.0
690,7,4.637931034482759,7,5,0.007246376811594203,0.7142857142857143,0.0,0.0,0.0,6.0
1103,10,4.666666666666667,7,9,0.008159564823209429,0.9,0.0,0.0,0.0,10.0
1145,9,5.435294117647059,12,14,0.01222707423580786,1.5555555555555556,0.0,0.0,0.0,17.0
1276,10,4.685714285714286,10,19,0.014890282131661442,1.9,0.0,0.0,0.0,21.0
1038,9,5.019354838709678,8,10,0.009633911368015413,1.1111111111111112,0.0,0.0,0.0,11.0
1066,12,4.744318181818182,9,8,0.0075046904315197,0.6666666666666666,0.0,0.0,0.0,11.0
1699,11,4.970695970695971,11,19,0.011183048852266038,1.7272727272727273,0.0,0.0,0.0,22.0
1142,7,4.783783783783784,2,1,0.0008756567425569177,0.14285714285714285,0.0,0.0,0.0,4.0
1844,19,4.382978723404255,2,1,0.0005422993492407809,0.05263157894736842,0.0,0.0,0.0,2.0
1310,10,4.495495495495495,8,4,0.0030534351145038168,0.4,0.0,0.0,0.0,5.0
843,6,5.209302325581396,10,12,0.014234875444839857,2.0,0.0,0.0,0.0,16.0
990,12,5.5,6,6,0.006060606060606061,0.5,0.0,0.0,0.0,9.0
703,6,4.830357142857143,16,25,0.03556187766714083,4.166666666666667,0.0,0.0,0.0,27.0
958,7,4.715189873417722,4,3,0.003131524008350731,0.42857142857142855,0.0,0.0,0.0,5.0
856,5,4.902255639097745,9,11,0.012850467289719626,2.2,0.18181818181818182,0.09090909090909091,0.1212121212121212,11.0
1807,18,5.266423357664234,9,7,0.00387382401770891,0.3888888888888889,0.0,0.0,0.0,9.0
1313,8,5.324873096446701,5,4,0.0030464584920030465,0.5,0.0,0.0,0.0,5.0
830,7,4.557142857142857,13,12,0.014457831325301205,1.7142857142857142,0.0,0.0,0.0,13.0
1084,9,4.908571428571428,7,10,0.00922509225092251,1.1111111111111112,0.0,0.0,0.0,11.0
890,6,4.9020979020979025,12,13,0.014606741573033709,2.1666666666666665,0.0,0.0,0.0,15.0
1150,6,4.774869109947644,7,9,0.00782608695652174,1.5,0.0,0.0,0.0,11.0
1228,11,4.94300518134715,6,8,0.006514657980456026,0.7272727272727273,0.0,0.0,0.0,10.0
621,5,4.355140186915888,7,7,0.011272141706924315,1.4,0.0,0.0,0.0,9.0
834,6,4.824817518248175,7,7,0.008393285371702638,1.1666666666666667,0.0,0.0,0.0,8.0
1071,5,4.832369942196531,11,9,0.008403361344537815,1.8,0.0,0.0,0.0,10.0
1097,6,4.824858757062147,16,14,0.01276207839562443,2.3333333333333335,0.0,0.0,0.0,16.0
857,6,4.927007299270073,16,12,0.014002333722287048,2.0,0.0,0.0,0.0,14.0
676,6,4.530434782608696,7,7,0.010355029585798817,1.1666666666666667,0.0,0.0,0.0,8.0
837,6,5.083333333333333,8,7,0.008363201911589008,1.1666666666666667,0.0,0.0,0.0,8.0
818,7,4.58273381294964,13,13,0.01589242053789731,1.8571428571428572,0.0,0.0,0.0,16.0
1000,7,4.962264150943396,13,18,0.018,2.5714285714285716,0.17543859649122806,0.05263157894736842,0.08097165991902834,19.0
827,5,5.083969465648855,12,15,0.018137847642079808,3.0,0.0,0.0,0.0,17.0
870,6,5.050724637681159,7,8,0.009195402298850575,1.3333333333333333,0.0,0.0,0.0,9.0
720,8,5.035087719298246,15,16,0.022222222222222223,2.0,0.0,0.0,0.0,17.0
880,6,4.9496402877697845,5,5,0.005681818181818182,0.8333333333333334,0.0,0.0,0.0,6.0
768,9,4.861788617886178,12,12,0.015625,1.3333333333333333,0.0,0.0,0.0,13.0
1414,10,4.702479338842975,10,20,0.014144271570014143,2.0,0.18181818181818182,0.045454545454545456,0.07272727272727274,22.0
1297,8,5.125628140703518,11,10,0.007710100231303007,1.25,0.0,0.0,0.0,12.0
1105,8,4.515625,5,6,0.005429864253393665,0.75,0.0,0.0,0.0,7.0
1124,6,5.317647058823529,4,6,0.005338078291814947,1.0,0.05555555555555555,0.1111111111111111,0.07407407407407407,9.0
860,10,4.433333333333334,9,12,0.013953488372093023,1.2,0.0,0.0,0.0,15.0
1125,8,4.7,9,12,0.010666666666666666,1.5,0.3333333333333333,0.08333333333333333,0.13333333333333333,12.0
775,6,5.146341463414634,9,9,0.011612903225806452,1.5,0.4,0.1,0.16,10.0
802,7,4.746153846153846,9,11,0.01371571072319202,1.5714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,14.0
1524,10,4.834008097165992,13,19,0.012467191601049869,1.9,0.0,0.0,0.0,23.0
670,6,4.621621621621622,6,11,0.016417910447761194,1.8333333333333333,0.10256410256410256,0.07692307692307693,0.0879120879120879,13.0
1438,10,4.813559322033898,17,26,0.01808066759388039,2.6,0.0,0.0,0.0,30.0
1151,6,4.747368421052632,14,27,0.023457862728062554,4.5,0.0,0.0,0.0,29.0
1198,10,4.845360824742268,13,22,0.018363939899833055,2.2,0.0,0.0,0.0,24.0
832,6,5.28125,5,3,0.003605769230769231,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
745,6,4.708333333333333,6,11,0.01476510067114094,1.8333333333333333,0.45454545454545453,0.09090909090909091,0.1515151515151515,11.0
748,3,5.0,12,16,0.0213903743315508,5.333333333333333,0.3235294117647059,0.11764705882352941,0.17254901960784313,17.0
826,7,5.644628099173554,2,1,0.0012106537530266344,0.14285714285714285,0.0,0.0,0.0,3.0
670,5,4.589285714285714,9,8,0.011940298507462687,1.6,0.0,0.0,0.0,10.0
1123,7,5.352941176470588,7,6,0.005342831700801425,0.8571428571428571,0.0,0.0,0.0,9.0
951,8,4.426829268292683,6,6,0.006309148264984227,0.75,0.0,0.0,0.0,7.0
842,5,4.912408759124087,10,11,0.013064133016627079,2.2,0.0,0.0,0.0,12.0
1240,13,4.73,2,1,0.0008064516129032258,0.07692307692307693,0.0,0.0,0.0,3.0
898,6,5.442748091603053,6,5,0.005567928730512249,0.8333333333333334,0.0,0.0,0.0,8.0
1053,14,5.0,16,28,0.026590693257359924,2.0,0.16091954022988503,0.034482758620689655,0.056795131845841784,29.0
1197,8,4.93298969072165,2,1,0.000835421888053467,0.125,0.0,0.0,0.0,4.0
1231,11,4.733990147783251,13,18,0.01462225832656377,1.6363636363636365,0.0,0.0,0.0,19.0
981,10,5.006410256410256,18,24,0.024464831804281346,2.4,0.0,0.0,0.0,27.0
863,5,4.402597402597403,13,18,0.02085747392815759,3.6,0.0,0.0,0.0,20.0
844,8,4.811594202898551,10,8,0.009478672985781991,1.0,0.0,0.0,0.0,11.0
784,10,5.056910569105691,12,11,0.01403061224489796,1.1,0.0,0.0,0.0,12.0
920,8,4.945945945945946,6,8,0.008695652173913044,1.0,0.125,0.125,0.125,8.0
1215,12,4.696078431372549,8,9,0.007407407407407408,0.75,0.0,0.0,0.0,14.0
1117,12,4.808743169398907,12,20,0.017905102954341987,1.6666666666666667,0.55,0.1,0.16923076923076924,20.0
656,7,4.473684210526316,12,10,0.01524390243902439,1.4285714285714286,0.0,0.0,0.0,13.0
851,9,5.176923076923077,10,16,0.01880141010575793,1.7777777777777777,0.0,0.0,0.0,16.0
1020,8,4.75,11,29,0.028431372549019607,3.625,0.0,0.0,0.0,31.0
931,7,4.9865771812080535,9,10,0.010741138560687433,1.4285714285714286,0.0,0.0,0.0,11.0
876,9,4.8321678321678325,10,14,0.01598173515981735,1.5555555555555556,0.0,0.0,0.0,15.0
1114,6,4.791443850267379,9,22,0.019748653500897665,3.6666666666666665,0.0,0.0,0.0,24.0
1142,9,4.864130434782608,9,10,0.008756567425569177,1.1111111111111112,0.0,0.0,0.0,12.0
923,7,4.816993464052287,8,11,0.011917659804983749,1.5714285714285714,0.0,0.0,0.0,13.0
1452,13,5.502325581395349,8,14,0.009641873278236915,1.0769230769230769,0.0,0.0,0.0,16.0
961,8,4.202247191011236,11,16,0.01664932362122789,2.0,0.0,0.0,0.0,20.0
690,8,4.555555555555555,10,22,0.03188405797101449,2.75,0.4090909090909091,0.13636363636363635,0.20454545454545456,22.0
793,8,4.413043478260869,7,6,0.007566204287515763,0.75,0.0,0.0,0.0,8.0
2055,16,5.043343653250774,15,16,0.007785888077858881,1.0,0.0,0.0,0.0,18.0
881,6,4.675675675675675,10,14,0.015891032917139614,2.3333333333333335,0.0,0.0,0.0,15.0
2834,19,5.594660194174757,6,5,0.0017642907551164433,0.2631578947368421,0.0,0.0,0.0,8.0
770,5,4.856,7,13,0.016883116883116882,2.6,0.0,0.0,0.0,15.0
895,6,4.846153846153846,12,9,0.01005586592178771,1.5,0.0,0.0,0.0,12.0
803,9,4.72093023255814,9,20,0.024906600249066,2.2222222222222223,0.0,0.0,0.0,21.0
1724,14,4.7612456747404845,10,13,0.0075406032482598605,0.9285714285714286,0.0,0.0,0.0,16.0
979,9,4.910256410256411,14,10,0.010214504596527068,1.1111111111111112,0.0,0.0,0.0,12.0
688,5,4.547008547008547,7,8,0.011627906976744186,1.6,0.0,0.0,0.0,10.0
1587,8,5.405063291139241,13,18,0.011342155009451797,2.25,0.0,0.0,0.0,20.0
939,9,5.068493150684931,11,41,0.043663471778487756,4.555555555555555,0.0,0.0,0.0,42.0
1219,11,5.079365079365079,13,17,0.01394585726004922,1.5454545454545454,0.0,0.0,0.0,20.0
862,5,4.764285714285714,11,17,0.019721577726218097,3.4,0.5882352941176471,0.17647058823529413,0.2714932126696833,17.0
1484,14,4.713147410358566,16,27,0.018194070080862535,1.9285714285714286,0.5555555555555556,0.037037037037037035,0.06944444444444445,27.0
1556,12,4.816733067729084,23,38,0.02442159383033419,3.1666666666666665,0.0,0.0,0.0,39.0
1001,9,4.641176470588236,6,5,0.004995004995004995,0.5555555555555556,0.0,0.0,0.0,8.0
868,6,4.574324324324325,17,20,0.02304147465437788,3.3333333333333335,0.0,0.0,0.0,21.0
978,9,5.510791366906475,5,7,0.007157464212678937,0.7777777777777778,0.0,0.0,0.0,10.0
1130,9,4.966850828729282,7,5,0.004424778761061947,0.5555555555555556,0.0,0.0,0.0,7.0
767,8,5.275862068965517,7,5,0.00651890482398957,0.625,0.0,0.0,0.0,9.0
1119,9,4.161764705882353,12,10,0.008936550491510277,1.1111111111111112,0.0,0.0,0.0,10.0
823,7,5.327868852459017,3,4,0.004860267314702308,0.5714285714285714,0.0,0.0,0.0,6.0
816,6,4.678832116788321,8,7,0.00857843137254902,1.1666666666666667,0.0,0.0,0.0,8.0
983,9,4.85,6,5,0.00508646998982706,0.5555555555555556,0.0,0.0,0.0,6.0
823,9,4.548611111111111,4,7,0.00850546780072904,0.7777777777777778,0.0,0.0,0.0,8.0
992,6,4.482954545454546,8,8,0.008064516129032258,1.3333333333333333,0.0,0.0,0.0,9.0
1171,9,4.579487179487179,6,4,0.0034158838599487617,0.4444444444444444,0.0,0.0,0.0,6.0
1246,9,4.914572864321608,8,9,0.0072231139646869984,1.0,0.0,0.0,0.0,12.0
902,8,5.124087591240876,13,10,0.011086474501108648,1.25,0.0,0.0,0.0,12.0
1484,12,4.545454545454546,14,13,0.00876010781671159,1.0833333333333333,0.0,0.0,0.0,16.0
1978,12,5.171140939597316,19,22,0.011122345803842264,1.8333333333333333,0.0,0.0,0.0,25.0
1111,9,4.713513513513513,4,6,0.0054005400540054005,0.6666666666666666,0.0,0.0,0.0,7.0
829,8,4.849624060150376,11,11,0.013268998793727383,1.375,0.0,0.0,0.0,12.0
894,8,4.887323943661972,12,11,0.012304250559284116,1.375,0.0,0.0,0.0,11.0
738,8,4.574803149606299,7,6,0.008130081300813009,0.75,0.0,0.0,0.0,6.0
1107,10,4.756756756756757,8,8,0.007226738934056007,0.8,0.0,0.0,0.0,12.0
734,6,4.702479338842975,0,0,0.0,0.0,0.0,0.0,0.0,2.0
1949,11,5.508650519031142,3,2,0.001026167265264238,0.18181818181818182,0.0,0.0,0.0,3.0
757,6,5.6923076923076925,4,5,0.0066050198150594455,0.8333333333333334,0.0,0.0,0.0,6.0
1003,2,5.608695652173913,20,31,0.03090727816550349,15.5,0.04,0.02857142857142857,0.033333333333333326,35.0
1169,6,5.222857142857142,9,15,0.01283147989734816,2.5,0.4,0.2,0.26666666666666666,15.0
1301,11,5.291457286432161,11,20,0.015372790161414296,1.8181818181818181,0.21428571428571427,0.047619047619047616,0.07792207792207792,21.0
1089,6,4.627777777777778,6,6,0.005509641873278237,1.0,0.0,0.0,0.0,10.0
1024,10,4.801204819277109,11,9,0.0087890625,0.9,0.0,0.0,0.0,9.0
1227,12,4.834170854271357,19,28,0.022819885900570498,2.3333333333333335,0.0,0.0,0.0,28.0
771,10,4.138686131386861,7,7,0.009079118028534372,0.7,0.0,0.0,0.0,11.0
767,5,5.076923076923077,6,5,0.00651890482398957,1.0,0.0,0.0,0.0,9.0
891,8,5.049295774647887,8,6,0.006734006734006734,0.75,0.0,0.0,0.0,8.0
968,15,5.079470198675497,9,11,0.011363636363636364,0.7333333333333333,0.0,0.0,0.0,14.0
1122,7,5.074712643678161,7,8,0.0071301247771836,1.1428571428571428,0.0,0.0,0.0,10.0
962,9,4.954545454545454,7,10,0.010395010395010396,1.1111111111111112,0.0,0.0,0.0,12.0
2330,19,4.644836272040302,16,31,0.013304721030042918,1.631578947368421,0.0,0.0,0.0,34.0
965,6,5.132450331125828,9,13,0.013471502590673576,2.1666666666666665,0.0,0.0,0.0,16.0
768,6,4.671875,20,47,0.061197916666666664,7.833333333333333,0.0,0.0,0.0,49.0
1216,9,5.3497267759562845,5,5,0.004111842105263158,0.5555555555555556,0.0,0.0,0.0,8.0
2573,19,5.14070351758794,7,6,0.002331908278274388,0.3157894736842105,0.0,0.0,0.0,7.0
1042,9,4.840236686390533,8,8,0.007677543186180422,0.8888888888888888,0.0,0.0,0.0,11.0
1516,14,5.136752136752137,3,5,0.0032981530343007917,0.35714285714285715,0.0,0.0,0.0,6.0
728,8,4.028985507246377,6,5,0.006868131868131868,0.625,0.0,0.0,0.0,7.0
1259,7,5.1179487179487175,18,16,0.012708498808578236,2.2857142857142856,0.0,0.0,0.0,17.0
871,6,5.947826086956522,9,7,0.008036739380022962,1.1666666666666667,0.0,0.0,0.0,8.0
984,8,4.801242236024844,7,11,0.011178861788617886,1.375,0.0,0.0,0.0,11.0
1028,8,4.831325301204819,9,13,0.01264591439688716,1.625,0.0,0.0,0.0,16.0
1222,16,4.588516746411483,9,8,0.006546644844517185,0.5,0.0,0.0,0.0,9.0
990,11,4.52906976744186,8,15,0.015151515151515152,1.3636363636363635,0.1372549019607843,0.058823529411764705,0.0823529411764706,17.0
1545,11,4.81496062992126,5,5,0.003236245954692557,0.45454545454545453,0.0,0.0,0.0,6.0
801,5,4.804511278195489,5,5,0.006242197253433208,1.0,0.0,0.0,0.0,7.0
1438,15,4.713692946058091,11,7,0.004867872044506259,0.4666666666666667,0.0,0.0,0.0,8.0
871,11,4.9640287769784175,7,11,0.012629161882893225,1.0,0.25,0.08333333333333333,0.125,12.0
1034,12,4.747058823529412,10,19,0.0183752417794971,1.5833333333333333,0.0,0.0,0.0,20.0
1231,9,4.718446601941747,14,13,0.010560519902518278,1.4444444444444444,0.0,0.0,0.0,14.0
1776,16,5.462121212121212,11,11,0.006193693693693694,0.6875,0.0,0.0,0.0,12.0
1226,7,4.928934010152284,11,25,0.020391517128874388,3.5714285714285716,0.0,0.0,0.0,28.0
690,7,4.6239316239316235,9,7,0.010144927536231883,1.0,0.0,0.0,0.0,8.0
1006,5,5.04375,9,19,0.018886679920477135,3.8,0.7368421052631579,0.10526315789473684,0.18421052631578946,19.0
801,8,4.455882352941177,8,8,0.009987515605493134,1.0,0.0,0.0,0.0,10.0
1200,9,4.541871921182266,8,7,0.005833333333333334,0.7777777777777778,0.0,0.0,0.0,11.0
792,7,4.617647058823529,9,17,0.021464646464646464,2.4285714285714284,0.0,0.0,0.0,17.0
839,8,4.733812949640288,9,12,0.014302741358760428,1.5,0.0,0.0,0.0,14.0
701,5,4.55,7,7,0.009985734664764621,1.4,0.0,0.0,0.0,8.0
867,8,5.1716417910447765,8,12,0.01384083044982699,1.5,0.23076923076923078,0.07692307692307693,0.11538461538461539,13.0
912,9,5.070422535211268,3,2,0.0021929824561403508,0.2222222222222222,0.0,0.0,0.0,6.0
1408,7,4.821739130434783,12,16,0.011363636363636364,2.2857142857142856,0.0,0.0,0.0,18.0
1087,11,4.457894736842105,12,16,0.014719411223551058,1.4545454545454546,0.0,0.0,0.0,20.0
1215,11,4.928571428571429,2,1,0.0008230452674897119,0.09090909090909091,0.25,0.5,0.3333333333333333,2.0
1374,11,4.725663716814159,8,16,0.011644832605531296,1.4545454545454546,0.0,0.0,0.0,18.0
887,7,5.093525179856115,8,10,0.011273957158962795,1.4285714285714286,0.0,0.0,0.0,12.0
873,6,4.956834532374101,9,14,0.016036655211912942,2.3333333333333335,0.15555555555555553,0.06666666666666667,0.09333333333333334,15.0
1583,16,4.635338345864661,4,3,0.0018951358180669614,0.1875,0.0,0.0,0.0,4.0
807,6,5.048387096774194,10,13,0.0161090458488228,2.1666666666666665,0.0,0.0,0.0,17.0
1057,7,5.29375,16,25,0.023651844843897825,3.5714285714285716,0.0,0.0,0.0,26.0
1116,7,4.688172043010753,14,23,0.02060931899641577,3.2857142857142856,0.2608695652173913,0.043478260869565216,0.07453416149068323,23.0
958,10,4.656050955414012,10,8,0.008350730688935281,0.8,0.0,0.0,0.0,9.0
1336,8,5.246305418719212,9,8,0.005988023952095809,1.0,0.0,0.0,0.0,9.0
1032,11,4.398907103825136,19,25,0.02422480620155039,2.272727272727273,0.0,0.0,0.0,27.0
1267,9,5.16751269035533,2,1,0.0007892659826361484,0.1111111111111111,0.0,0.0,0.0,2.0
834,6,4.73758865248227,12,12,0.014388489208633094,2.0,0.0,0.0,0.0,14.0
1473,8,4.958158995815899,12,19,0.012898845892735914,2.375,0.0,0.0,0.0,20.0
1352,8,4.748878923766816,21,34,0.02514792899408284,4.25,0.0,0.0,0.0,35.0
925,9,4.573248407643312,3,6,0.006486486486486486,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,7.0
1256,10,4.502347417840376,9,7,0.005573248407643312,0.7,0.0,0.0,0.0,9.0
780,8,4.7734375,10,14,0.017948717948717947,1.75,0.0,0.0,0.0,16.0
1665,13,5.0494296577946765,6,9,0.005405405405405406,0.6923076923076923,0.0,0.0,0.0,12.0
1630,14,5.554621848739496,9,10,0.006134969325153374,0.7142857142857143,0.0,0.0,0.0,11.0
753,8,4.57258064516129,8,15,0.0199203187250996,1.875,0.05555555555555555,0.05555555555555555,0.05555555555555555,18.0
897,7,4.777777777777778,6,3,0.0033444816053511705,0.42857142857142855,0.0,0.0,0.0,4.0
1017,5,6.266666666666667,3,4,0.003933136676499509,0.8,0.0,0.0,0.0,6.0
869,10,5.2556390977443606,15,16,0.018411967779056387,1.6,0.0,0.0,0.0,21.0
